longitude,latitude,type,
116108648,39660075,1,
116124667,39732518,3,
116059800,39726163,3,
116369900,39954210,1,
116140958,39714698,4,
115812233,39560872,4,
116355118,39916310,0,
116040367,39804028,2,
116419773,39886768,0,
116097670,39884588,1,
116075873,39940673,1,
116716005,39959625,3,
116459352,39883060,2,
116124237,40052198,2,
116045420,39987447,3,
116110900,40075388,3,
116075717,39967585,2,
116804667,40482692,3,
115937783,39683455,2,
116196767,39808758,3,
116693683,39866070,3,
116898450,39807203,4,
116132857,39737198,2,
116180692,39594633,2,
116578622,39914827,4,
116276612,39834778,3,
116339350,40365770,3,
116223167,39923583,3,
116347517,39939253,0,
115984300,39673758,0,
115974072,39612550,3,
116427452,39983098,2,
116387467,39866382,4,
116085180,39936205,3,
116437578,39953080,2,
116136255,39739885,1,
116821243,40126448,0,
116149150,40074762,1,
116378983,39970045,3,
115824200,39565843,1,
116132583,39665380,2,
115947965,39821455,3,
116141693,39723777,3,
116842260,40374080,1,
116093718,39930570,0,
116690990,39851642,1,
116854563,39808167,4,
116316532,39561943,3,
116552167,40021390,0,
116094633,39885327,2,
116161300,39801908,0,
116186340,40042312,2,
116296303,40020050,1,
116426100,40066618,0,
116502630,39989318,2,
116193167,39830222,1,
115972300,39674030,3,
115958300,39615735,4,
116265017,39890667,0,
116299517,39952243,0,
116377062,39858170,0,
116508150,40010627,4,
115929245,39704807,0,
116071500,40471845,4,
116296050,40152358,2,
116509333,40210410,3,
116325600,39672093,0,
116097433,39888968,2,
116415552,39875150,2,
116304452,39915388,1,
116416217,39961153,2,
116508017,40047693,4,
116349950,39846300,4,
116085483,39930222,4,
116210278,39898448,1,
116415543,40059293,3,
116124350,39930465,0,
116304283,39921967,4,
114626363,40743152,1,
116676908,39943727,3,
116148933,40074353,0,
116225658,40216635,1,
115981250,39719357,1,
116744733,40392118,0,
116315817,39624988,0,
116175833,39375220,2,
116216195,39773307,3,
116409300,39821198,0,
116303915,39888342,1,
115957833,39816887,0,
116303915,39888342,1,
116525330,40038080,4,
116369467,39852308,3,
116098732,39955582,0,
116193232,39931615,3,
116225850,40210158,3,
116279083,39814750,0,
116448990,39925828,1,
116054267,39643860,0,
116577583,40287865,1,
116341325,39936268,2,
116220367,39901572,1,
116500880,39920280,1,
116100000,39884105,3,
115949052,39611733,0,
116291333,39854507,3,
116310250,39979505,3,
116057217,39643657,1,
116306913,39818568,2,
116058988,39666440,2,
116099593,39906862,0,
116205583,39958855,4,
116543450,39603507,1,
116074132,39700895,4,
116009478,39749195,0,
116400467,39816677,3,
116146310,40194052,3,
116134750,39738473,4,
116514102,39894795,1,
116853283,40384090,2,
116171700,40039413,1,
116298925,39938030,0,
116735617,40431792,3,
116332898,39885508,1,
116509150,40010680,2,
116315357,39604692,1,
116296367,39854462,3,
116189748,39905548,0,
116168600,40140125,2,
116229827,40225837,4,
116365127,39857205,3,
115880943,39596420,3,
116089412,39940240,4,
116158317,39738510,1,
116394050,39648385,3,
116244067,39847368,2,
116396267,39856202,4,
116316167,39729970,1,
116269143,39868188,3,
116125180,39996165,4,
116067005,39740073,1,
116141117,39739405,2,
116107957,39955940,0,
116739070,40388265,0,
116337017,40032233,3,
116364417,39858298,4,
116113830,39923425,4,
116344583,40024067,2,
116223722,39897482,0,
116221750,40132247,2,
116854025,40381657,1,
116845842,40373847,1,
116086983,39934775,1,
116563483,40206253,4,
116036617,39638948,0,
116278400,39845812,3,
116455647,39890472,4,
116245970,39835137,3,
116150500,39639818,4,
116405217,39995900,4,
117126017,40147733,3,
116465302,39871770,0,
116286417,40023882,2,
115925352,39621312,0,
116823867,40189575,2,
116605290,39921005,1,
116284450,40103005,0,
116358200,39914995,3,
116204792,39827308,1,
116000318,39689218,1,
116249733,39953202,1,
116334742,40082013,3,
116386617,40237817,4,
116290643,40212492,1,
116398983,39994600,4,
116560000,39693192,2,
116376190,39966332,0,
116232083,39837197,3,
116080142,39927010,0,
116042650,39988330,3,
116660818,39661343,3,
116236867,40209312,1,
116432742,39942865,0,
116106400,39757952,3,
115698113,39581628,2,
116628050,40136603,1,
116317967,39876273,1,
116500560,39974178,2,
116449333,39853725,4,
116181545,39911477,0,
116175333,39762917,2,
116114082,39922985,3,
116482370,39781278,2,
116368583,40081247,1,
116314215,39476982,3,
116359583,40029870,0,
116038072,39805708,1,
116631017,40332535,1,
116841160,40420707,0,
116092317,39934368,1,
116350980,39946685,0,
116078917,39982282,2,
116063558,39816770,3,
116319583,39956270,0,
116349133,40019055,3,
116415150,40037042,0,
116227027,40104117,1,
115857372,39588552,2,
116380233,40005445,0,
116211482,39886110,4,
116303062,39845355,3,
116675247,40284232,1,
116130500,40237237,1,
116239210,39844607,1,
116238967,39615645,3,
116361470,39885370,1,
116046050,39970413,2,
116103147,39928312,2,
116236250,39915407,2,
116380567,39860010,3,
116060917,39931968,0,
115537350,39658557,3,
116030617,39665143,2,
116357683,39935323,3,
116261657,39850260,3,
117002000,40141457,0,
116381067,39877525,3,
116395167,39715400,1,
116466100,39829897,3,
116288550,40020332,0,
116428695,39952903,4,
115977717,39694535,4,
116654867,39624688,2,
116362167,39866528,1,
116219233,39732725,1,
116376033,39986060,4,
116580840,40076948,2,
116291480,39884950,1,
116598583,40126967,2,
116553633,39911863,4,
116156295,39930478,3,
116577000,39922795,0,
116184233,39831708,2,
116937867,40388190,4,
116314150,39888058,2,
116968150,40071125,1,
116063328,39928938,0,
116586083,40076717,3,
116427943,39538370,4,
116419667,39935288,1,
116652913,40212068,3,
116401667,39931730,4,
116282283,39837833,3,
116150883,39804893,1,
115811477,39525130,4,
115881133,39594365,2,
116716580,40782778,3,
116381267,40148443,2,
116733967,40037893,1,
116246550,39905982,4,
116471958,39802522,3,
116581050,40076800,2,
116063483,39816648,1,
116173263,39926055,2,
116324167,40044953,2,
116105943,39761793,3,
116013500,39777887,4,
116146023,39665033,3,
116498683,40023927,3,
116782547,40249125,1,
116085152,39931568,0,
116368817,39647098,4,
116452350,39985878,1,
116244392,39848565,2,
116569397,40360020,2,
116302483,39956548,2,
116352367,40034163,3,
116849423,40388202,4,
116849268,40384163,4,
116199867,40127428,1,
116478867,40209422,2,
116491293,39995145,0,
116218913,40140125,0,
116240417,39851552,2,
116299750,39735595,1,
116120275,39937410,2,
116048150,39882748,1,
116209030,39700225,4,
116145270,40557713,3,
116332067,39745645,0,
116409855,40077552,0,
116386433,39814107,2,
115971990,39817857,0,
116548783,39920823,0,
116100877,39757087,1,
116781283,40344608,3,
116482647,39959363,1,
116142433,39754227,0,
115969718,39678905,3,
116499283,39987385,4,
116269950,39718213,4,
116434297,39880653,3,
116461400,39627470,4,
116238380,39829105,0,
116801250,40256870,3,
115957632,39816693,0,
116475250,40191460,1,
116367752,39966697,2,
116276802,39843745,3,
116360687,40111008,2,
115894200,39572670,2,
115975633,40446192,3,
116254617,40133633,4,
116444705,39932300,2,
116197417,39912970,2,
116130030,39732405,4,
116009250,39682222,1,
116359883,40029580,4,
116317082,39607993,1,
116102367,39931145,4,
116154900,39780603,1,
115879275,39560297,0,
116506017,39680837,4,
116231760,39855340,0,
115734100,39568500,0,
116415760,39630085,0,
116143533,39742137,2,
116327105,39965935,1,
116488850,39754935,2,
116408793,39847665,0,
116115955,39727670,4,
116358967,39892815,2,
117102600,40146813,2,
116506705,40034175,2,
116232585,40252307,1,
116660367,40103910,3,
115977490,39691918,3,
117270250,40137060,1,
116440853,39835605,4,
116543200,39907553,4,
116302835,39753423,2,
116023907,39874880,2,
116472583,40149220,4,
115975282,39707803,2,
116066467,39749237,1,
116747610,40188387,4,
116242650,39847442,0,
116308062,40082440,2,
116301383,39887708,4,
116104167,39934542,2,
116271030,40131083,0,
116310783,39874163,0,
116548132,39753157,0,
116019105,39789930,3,
116046167,39885182,1,
116195683,39900765,1,
116468565,39975263,0,
115968918,40445455,1,
116502400,39993953,0,
115971583,40461760,0,
116780618,39800293,2,
116415833,39939500,3,
116418345,39903052,1,
116159050,39924050,3,
116163197,39803412,0,
116199383,39891732,1,
117027133,40354685,0,
116342107,39950320,3,
116005367,39665225,4,
116477123,39982507,0,
116505250,40010983,0,
116307808,39887517,4,
116114883,39726858,0,
116390950,39839172,2,
116489717,39928943,2,
115991735,39655503,2,
116336617,40023307,4,
116474782,39980185,1,
116350600,39912563,1,
116084000,39929442,2,
116278138,39553928,0,
116104783,39965483,0,
116121997,39736532,0,
115949417,39674710,1,
116567162,39902993,3,
115980033,39701100,2,
116320553,40025160,1,
116497600,39980433,4,
116625750,40110550,1,
116282583,39885337,0,
116446317,39966865,3,
116418913,39958578,0,
116100200,39955558,3,
116651652,40346178,4,
116000483,39897140,4,
116350393,39920780,0,
116087590,39934215,1,
116391800,39791693,4,
116330550,39728703,4,
116355497,39860125,1,
116000733,40005820,3,
116390133,39624603,0,
116057185,39663427,2,
116325433,40073972,4,
116371437,39975262,1,
116018533,39683213,4,
116075383,39942045,2,
116152267,39844932,3,
116774283,39768335,0,
116063733,39817578,4,
116102582,39854392,0,
115973465,41596117,2,
117001267,40186238,0,
116314150,39836163,0,
115973010,40038605,4,
116837350,40255962,2,
115825115,39566860,1,
116057783,40488773,2,
115702123,39571793,1,
116627367,40291597,3,
116321033,40123598,4,
116409222,39846158,2,
116097600,40005428,4,
116327772,39928158,4,
116588383,39687193,1,
116265255,39820708,4,
116106833,39664778,0,
116535163,40087318,4,
116152363,39844570,3,
116368033,39864670,0,
116381602,39887998,2,
116210467,39954142,1,
117115438,40143190,4,
116336450,39747892,2,
116669933,39936432,4,
116794638,40131357,0,
116131400,39620353,1,
116569200,39897527,1,
116264097,40106793,1,
116291533,39787230,4,
116358045,39871018,4,
116036747,39637518,0,
116129283,39824885,2,
115969952,39678675,3,
116076300,39778367,4,
116076300,39778365,3,
115963968,40412075,1,
116638283,40163160,4,
116229837,39862658,3,
116421842,39838595,1,
116214300,39873932,3,
116118753,39699398,2,
116394667,39946650,3,
116112225,39748643,1,
116056000,39966535,4,
116013178,40006117,1,
116098133,39882758,1,
115950927,39823925,1,
116130700,39824728,3,
115775000,39540833,0,
116028288,39753722,1,
116637683,39837662,1,
116099233,39959357,3,
115902535,39631732,3,
116935833,40417423,4,
116088017,39933260,3,
116343283,39873560,3,
116340887,39733482,2,
116058817,39667310,3,
116442548,40008140,1,
116847115,39829410,1,
116145600,39750695,4,
116555412,40017003,4,
116102325,39731620,1,
116177417,39698727,2,
116397225,39859433,2,
116382525,39889003,0,
116362467,39857982,1,
116418433,40076542,4,
116099345,39664442,4,
116214183,39874197,0,
116332988,39876105,0,
116340748,39830860,0,
116503010,39824063,4,
115947272,39628520,3,
116093587,39788188,1,
116514353,39889760,1,
116514353,39889760,1,
116089905,39601080,3,
116263488,40025160,2,
116126625,39668112,0,
115943817,39655850,4,
116100908,39884805,1,
116277103,40105893,2,
116101498,39764745,3,
116247587,40040515,4,
116862187,40376973,1,
116419200,39793930,2,
116000172,39701365,2,
116435195,39947598,0,
116920292,39782538,0,
116361827,40112153,3,
116702000,39718787,0,
116261757,40049752,2,
116632705,40313933,4,
116699237,40423320,4,
116077053,39808337,2,
116166470,39924298,1,
116328348,40022940,0,
116254657,40133585,3,
116131883,39639180,2,
116417708,39957857,4,
116340515,39760302,1,
116084343,39946653,3,
116782833,40431973,0,
116479962,39867332,1,
115844938,39577645,4,
116725383,40247115,3,
116489275,40242348,2,
116595793,39901378,4,
116002090,40005465,1,
117146262,40686368,0,
116346993,39969252,0,
116376312,39847433,0,
116095167,39600003,3,
116735105,40156112,4,
116303102,39861690,0,
116591900,39917518,1,
116162855,39920930,4,
116095260,39887280,4,
116335167,40038902,0,
116865095,40384000,1,
116125062,40052232,1,
116019500,39887102,3,
116355017,39885067,0,
116484988,39713328,4,
116832967,40255520,2,
116107570,39912440,4,
116522145,40030177,1,
117155605,40601995,0,
116455805,39920888,1,
116116230,39954342,0,
115849255,39617618,3,
116501130,39680558,3,
115931478,40480933,2,
116527467,39961212,0,
116449347,39853690,4,
116682710,39876017,2,
116750305,40287523,2,
116222110,39723730,0,
116005805,39705460,3,
116163172,39803422,4,
116258263,40050978,4,
116089255,39945520,0,
116251138,39891900,1,
116084950,39997135,2,
116305980,39964278,2,
116233505,39670297,3,
116185103,39931695,3,
116736033,39895845,2,
116098473,39888883,0,
116358858,40031478,1,
116532173,40054080,0,
116503355,39865352,3,
116108990,39852768,2,
116483740,39882772,0,
116057593,39623738,1,
116264103,40124735,1,
116341585,39542870,0,
116472467,39882533,0,
116432230,39942050,2,
116466910,39706117,3,
116734863,40343525,2,
115974248,39483827,4,
116203885,39824735,2,
116513565,39860393,3,
116153040,39865440,3,
116271383,39969785,3,
116264188,40107108,2,
116113772,39830092,3,
116124877,40520842,2,
116394817,40240082,0,
116320112,40123488,1,
116280335,39836643,2,
116317458,39729487,1,
116528103,39696237,2,
116272383,39847188,2,
115976915,39704457,4,
116015650,39688403,4,
116164733,40082387,2,
116015650,39688403,3,
116495900,39972707,1,
116173017,39852198,2,
116023350,39666942,4,
116306915,39997727,1,
116503157,40034890,3,
115932318,39603005,1,
116753900,40285375,2,
116700285,39851888,3,
116456900,39969777,4,
116199513,39989257,0,
116345800,39885480,2,
116079752,39945090,2,
116496462,40005373,4,
116530133,39614662,3,
116440983,39857380,3,
116196423,40047807,1,
116120705,40235883,0,
116290977,39832403,0,
116585767,40323528,2,
116651047,40346163,3,
115838122,40023747,3,
116496578,39799982,2,
116457583,39539028,1,
116374443,39976425,0,
116343310,39924422,3,
116639233,39887237,3,
116101045,39961868,3,
116042223,39805920,4,
116239183,39909717,3,
116239167,39909642,3,
116305567,39521305,2,
116952687,40401083,4,
115801253,39513047,0,
116823667,40368743,3,
116118467,39606082,4,
116472215,39931298,3,
116242055,39979162,4,
116406733,40117925,2,
116526838,40123030,4,
116325877,39788595,3,
116647427,39745403,0,
116194533,39796688,3,
116309497,39850630,0,
116370247,40080190,3,
116328400,39468548,2,
116296157,40056592,3,
116502613,40192937,0,
116276187,39553227,0,
116143915,39731455,3,
116435145,39869347,2,
116544472,40285183,4,
116455183,39893917,1,
115811148,39562217,3,
116489605,40242213,4,
116416150,39928722,0,
116549245,40185350,0,
116526935,39991787,3,
116417112,39882540,1,
116278650,39925912,2,
116525602,40070065,0,
116249583,39566347,4,
116472515,39995473,2,
116598153,39682647,4,
116442510,39883812,1,
115976963,39644312,2,
116499677,39867827,2,
116427583,39958202,3,
116428573,39759910,3,
117027465,40162900,4,
116444685,39868180,1,
116078508,39929662,3,
116367553,39852103,0,
116244500,39967562,4,
116376150,39967418,2,
116192273,39631107,2,
116368200,39857948,4,
116422427,39907033,3,
116090635,39707898,0,
116409897,39813968,2,
116316323,39735468,0,
116808712,40364487,0,
115981062,39703898,2,
116363013,39575657,3,
116784802,40345765,3,
116498268,40003145,0,
116421377,39948447,4,
116101742,39739563,0,
116288180,39698318,2,
116835653,39885912,1,
116365220,39848718,1,
116404687,39977003,4,
116386457,39859388,2,
116304175,39907822,3,
116254248,40133185,2,
116101500,39715610,0,
116284075,39831020,0,
116223207,39891272,3,
116441617,39954395,0,
115957933,39751902,0,
116234427,40049885,2,
